dialog_id,speaker,text
67,spk1, I'm afraid it gains a little . 
67,spk0, By how many minutes ? 
67,spk1, Two . 
68,spk0,"Hey , Mary , what's up ? "
68,spk1," Just so so . Last night I met this great guy at the bar and we had such a wonderful time , so we decided to meet again tonight . "
68,spk0," Oh , that's exciting . What does this guy look like ? Is he hot ? "
68,spk1," Well , I didn't think so at first . But as we started talking , I found him extremely funny and witty . I couldn't stop laughing at his jokes ! And we have so much in common . We like the same team , music , and most amazingly , we both love Chinese food ! I have the feeling that we are going to be great friends . "
68,spk0, It seems you two are a good match . What qualities do you look for in a friend ? 
68,spk1," There's nothing definite I think . I don't have a list or anything , but when I first meet somebody , I can usually tell whether or not that person is going to be a good friend . It seems I have radar helping me spot new friends . "
68,spk0," Well , that's something I've never heard of . But if you ask me what I value most in a friend , I would say honesty . "
68,spk1, I agree . You can't expect a close relationship with a dishonest person . Those are the people that will turn their back on you when you are in need . 
68,spk0," Yeah , I know . A friend in need is a friend indeed . I don't need fair-weather friends either . "
69,spk0,What ’ s up ? You don ’ t look too good . 
69,spk1," Yeah , my head hurts , that ’ s all . I ’ Ve been in physics class all day . It ’ s killer ! "
69,spk0," I liked physics . It ’ s all math , really . arcs , curves , velocity , cool stuff . "
69,spk1," Yeah , yeah , but today ’ s lesson was all about the creation of the universe . "
69,spk0, A physics class about the creation of the universe ? That ’ s some pretty unscientific language there . Sounds more religious to me . 
69,spk1, It ’ s all religion . Take the theory of the Big Bang.How is it possible that all of the stuff in the universe comes from an explosion ? That ’ s no better than Atlas carrying the globe on his back or African myths about turtles and stuff . 
69,spk0," Turtles ? Whatever ... Look , all that ’ s required for the creation of matter an imbalance of particles and anti-particles . At least , that ’ s what the math says . "
69,spk1," Math , sheath . What ’ s the evidence ? "
69,spk0," There is evidence ! You know Edwin Hubble ? He ’ s the guy who in the early twentieth century was the first scientist to measure the drift of matter in the universe , thus advancing notions of an expanding universe . What would it be expanding from ? Well , the Big Bang ... DUH ! "
69,spk1," Anyway , it ’ s just a theory . Why do people go around touting theories ? Where ’ s the scientific rigor in that ? "
69,spk0," Dude , don ’ t equivocate . A theory only becomes a theory after withstanding rigorous testing . You slept through class , didn ’ t you ? "
70,spk0,Today more and more people advocate lifelong learning . But people have different views about lifelong learning . How do you understand lifelong learning ? 
70,spk1, I think lifelong learning is the concept that it's never too soon or too late for learning 
70,spk0, Does that mean studying all the time ? 
70,spk1," I don't think so . I think it's about your attitude towards learning . One should be open to new ideas , decisions , skills or behaviors . "
70,spk0, Then the axiom - ' You can't teach an old dog new tricks ' doesn't work any longer . 
70,spk1, You're right . Lifelong learning is about finding learning opportunities at all ages and in numerous contexts 
70,spk0," Yes , I agree with you . When I retired I will participate in programs to keep momentally active . "
70,spk1," Me too . To keep up with the changing world , one must be involved in lifelong learning and be ready to accept new things . "
70,spk0, You know what ? I've recently been teaching myself French . 
70,spk1, Really ? That's great ! I know that your company has a lot of clients in France . 
70,spk0," Yes , so I want to learn French to develop my career . "
71,spk0,How old are you ? 
71,spk1, Nine ... but I'll be ten on May 1st.When is your birthday ? 
71,spk0, I'm older than you ! I'll be ten on April 14th . 
71,spk1, Are you going to have a birthday party ? 
71,spk0, Maybe . I'll have to ask my mother . 
72,spk0,It smells like an ashtray in here ! 
72,spk1, Hi honey ! What ’ s wrong ? Why do you have that look on your face ? 
72,spk0, What ’ s wrong ? I thought we agreed that you were gonna quit smoking . 
72,spk1, No ! I said I was going to cut down which is very different . You can ’ t just expect me to go cold turkey overnight ! 
72,spk0," Look , there are other ways to quit . You can try the nicotine patch , or nicotine chewing gum . We spend a fortune on cigarettes every month and now laws are cracking down and not allowing smoking in any public place . It ’ s not like you can just light up like before . "
72,spk1," I know , I know . I am trying but , I don ’ t have the willpower to just quit . I can ’ t fight with the urge to reach for my pack of smokes in the morning with coffee or after lunch ! Please understand ? "
72,spk0, Fine ! I want a divorce ! 
73,spk0,Why are you shivering ? 
73,spk1, It's freezing . 
74,spk0,It seems that you get antsy when you hear I praise another guy . 
74,spk1," I get antsy not because you praise a guy , but because you may be taken for a ride by a guy like him . "
74,spk0, How come you think of him that way ? 
74,spk1, Because you seem to have lost your vigilance . You should be on the watch out . 
74,spk0, I have no reason to distrust him . He's never caused any harm . 
74,spk1, Isn't there anything that sounds fishy ? 
74,spk0, Nothing smells a rat . I told you that he's an all-right guy . 
74,spk1, All-right guy ? All right . Let's talk about something else instead . 
75,spk0,Cheese ! It tastes like cardboard . 
75,spk1, I think so . Maybe that ’ s why it ’ s cheap here . 
76,spk0,Have you signed up to join the company ’ s Christmas party ? 
76,spk1," Sure , I have . Will you join ? "
76,spk0," I will . You know , as a newcomer , I think it might be a good opportunity to get to know people from the other departments of our company in a more relaxed atmosphere . "
76,spk1, You are right . Our company ’ s Christmas party has always been an amazing occasion for everybody to relax and get to know each other better . It is also a time to make new friends and do some networking . 
76,spk0, I hope that it is not a formal one when the boss is there . 
76,spk1," No , it will not be formal at all . It is a fun time . You will love the game show . Please dress casually . Usually there is an over abandon of drinks , so be careful with that . "
76,spk0," Don ’ t worry , I can handle that . And I know if the boss is there , even it is an informal evening , it does not make a good impression to get totally drunk in front of him . "
77,spk0,"If the weatherman's predictions are accurate , it should rain tomorrow . "
77,spk1, I hope not . Then we'd have to reschedule our baseball game . 
78,spk0,"hi , Emily , do you know that guy over there ? "
78,spk1," The tall one ? Sure , that's Drive , he works with Lily . "
78,spk0, He is cute.What dose he do ? 
78,spk1," I'm not sure , he is a manager I think . "
78,spk0, Really ? Are you going to introduce us ? 
78,spk1," Well , he has already taken you know , that's his wife right there . "
79,spk0,You didn't ring me last night . You said you would . 
79,spk1, I'm sorry to have made you disappointed . 
79,spk0, That's all right . But why were you so rude to me at lunch . 
79,spk1," Was I ? Sorry , I didn ’ t mean to be . I do apologize . "
79,spk0, And why are you yarning now ? Are you bored ? 
79,spk1, Forgive me darling . I'm very tired . 
80,spk0,"Hi , Nicole . Did you have a good weekend ? "
80,spk1," Yes , I did . But I feel tired today . "
80,spk0, Really ? Why ? 
80,spk1," Well , on Saturday I cleaned the house and played tennis . Then on Sunday I hiked in the country . "
80,spk0," And I bet you studied , too . "
80,spk1, Yeah . I studied on Sunday evening . What about you ? 
80,spk0," Well , I didn't clean the house and I didn't study . I stayed in bed and watched TV . "
80,spk1," That sounds like fun , but did you exercise ? "
80,spk0, Sort of . I played golf on my computer ! 
81,spk0,There will be a parade to celebrate National Day this weekend . 
81,spk1, What's the route ? 
81,spk0, From Zhongshan Circus to City Bank . 
81,spk1, If only I could join it ! 
82,spk0,Excuse me . I'm afraid you're in my seat . You've moved my books . 
82,spk1," Oh , dear . "
82,spk0, You must have realized somebody was here . 
82,spk1," Oh , well , I looked around . There wasn't any other space . I waited a while and nobody came . I'm sorry if I've taken your place . "
83,spk0,What ’ s the life expectancy in your country ? 
83,spk1," I ’ m not sure , but probably about 75 years . How about in your country ? "
83,spk0," About 70 , I think . This newspaper article talks about the problems of an aging population . It ’ s a problem that will soon affect most of the world . "
83,spk1," I heard that the government might need to increase the retirement age , because otherwise there will not be enough workers to support the young and the elderly . "
83,spk0, Perhaps we need to have more babies ! Tina gave birth to a baby boy yesterday . 
83,spk1," Did she ? That ’ s great . However , if we have too many children , that will have a bad effect on the enviroment . "
83,spk0, How ’ s your son these days ? 
83,spk1," Oh , he ’ s fine . Kids seem to grow up very quickly nowadays . "
83,spk0, He ’ ll be a teenager before you know it ! Teenagers are often rebellious ! When do you mine it is a good age to have a child ? 
83,spk1," I had mine when I was 24 . that ’ s a little young . I ’ d suggest you wait until you are in your late twenties . , or even in your early thirties if you have a good career . "
83,spk0," Yes , I think you ’ re right . I ’ m thinking about having a child , but not just yet . "
